Be07,Be08,Be09,Be10,Be11,Sector
-93.0,-92.0,-92.0,-93.0,-98.0,6
-97.0,-98.0,-97.0,-99.0,-99.0,6
-100.0,-98.0,-99.0,-98.0,-100.0,6
-97.0,-97.0,-103.0,-106.0,-112.0,6
-102.0,-103.0,-106.0,-105.0,-103.0,6
-104.0,-105.0,-106.0,-101.0,-104.0,6
-103.0,-106.0,-104.0,-99.0,-102.0,6
-104.0,-106.0,-102.0,-105.0,-95.0,6
-93.0,-93.0,-93.0,-90.0,-90.0,6
-91.0,-91.0,-94.0,-92.0,-93.0,6
-93.0,-92.0,-93.0,-92.0,-92.0,6
-96.0,-96.0,-97.0,-96.0,-97.0,6
-99.0,-95.0,-98.0,-103.0,-99.0,6
-103.0,-99.0,-99.0,-97.0,-96.0,6
-99.0,-99.0,-98.0,-97.0,-99.0,6
-102.0,-104.0,-107.0,-106.0,-104.0,6
-104.0,-105.0,-102.0,-108.0,-104.0,6
-105.0,-104.0,-107.0,-105.0,-103.0,6
-106.0,-105.0,-104.0,-93.0,-92.0,6
-93.0,-90.0,-93.0,-94.0,-93.0,6
-89.0,-94.0,-94.0,-93.0,-93.0,6
-94.0,-93.0,-91.0,-92.0,-92.0,6
-93.0,-93.0,-92.0,-93.0,-97.0,6
-99.0,-97.0,-95.0,-97.0,-95.0,6
-96.0,-96.0,-96.0,-96.0,-97.0,6
-99.0,-103.0,-105.0,-103.0,-103.0,6
-105.0,-103.0,-106.0,-104.0,-106.0,6
-104.0,-104.0,-105.0,-103.0,-89.0,6
-90.0,-89.0,-90.0,-93.0,-91.0,6
-92.0,-92.0,-92.0,-95.0,-92.0,6
-90.0,-93.0,-92.0,-92.0,-91.0,6
-93.0,-95.0,-93.0,-93.0,-94.0,6
-94.0,-95.0,-94.0,-93.0,-93.0,6
-92.0,-92.0,-92.0,-93.0,-93.0,6
-93.0,-93.0,-93.0,-94.0,-93.0,6
-91.0,-90.0,-90.0,-90.0,-90.0,6
-90.0,-92.0,-92.0,-91.0,-91.0,6
-91.0,-90.0,-89.0,-90.0,-91.0,6
-90.0,-91.0,-91.0,-91.0,-92.0,6
-90.0,-90.0,-92.0,-91.0,-90.0,6
-88.0,-91.0,-91.0,-92.0,-92.0,6
-93.0,-93.0,-90.0,-91.0,-92.0,6
-93.0,-93.0,-93.0,-93.0,-92.0,6
-92.0,-93.0,-94.0,-94.0,-92.0,6
-92.0,-92.0,-91.0,-90.0,-90.0,6
-90.0,-90.0,-90.0,-90.0,-90.0,6
-91.0,-90.0,-90.0,-89.0,-90.0,6
-90.0,-91.0,-90.0,-91.0,-91.0,6
-92.0,-90.0,-90.0,-90.0,-91.0,6
-88.0,-94.0,-91.0,-93.0,-91.0,6
-94.0,-92.0,-91.0,-92.0,-89.0,6
-91.0,-91.0,-91.0,-91.0,-92.0,6
-93.0,-96.0,-93.0,-94.0,-93.0,6
-91.0,-92.0,-91.0,-92.0,-91.0,6
-91.0,-93.0,-92.0,-93.0,-92.0,6
-92.0,-93.0,-92.0,-94.0,-90.0,6
-92.0,-90.0,-90.0,-90.0,-90.0,6
-91.0,-91.0,-91.0,-90.0,-90.0,6
-90.0,-90.0,-89.0,-91.0,-90.0,6
-90.0,-90.0,-90.0,-85.0,-92.0,6
-92.0,-92.0,-92.0,-93.0,-93.0,6
-93.0,-93.0,-91.0,-92.0,-92.0,6
-92.0,-92.0,-94.0,-92.0,-92.0,6
-93.0,-92.0,-92.0,-92.0,-93.0,6
-93.0,-91.0,-92.0,-93.0,-90.0,6
-91.0,-93.0,-93.0,-93.0,-93.0,6
-90.0,-90.0,-90.0,-90.0,-88.0,6
-90.0,-92.0,-91.0,-90.0,-90.0,6
-89.0,-90.0,-90.0,-91.0,-92.0,6
-94.0,-93.0,-91.0,-88.0,-92.0,6
-95.0,-98.0,-96.0,-99.0,-97.0,6
-98.0,-96.0,-96.0,-95.0,-96.0,6
-94.0,-94.0,-95.0,-96.0,-97.0,6
-98.0,-98.0,-97.0,-99.0,-97.0,6
-96.0,-98.0,-98.0,-99.0,-98.0,6
-100.0,-99.0,-99.0,-100.0,-98.0,6
-102.0,-105.0,-106.0,-105.0,-102.0,6
-103.0,-105.0,-106.0,-104.0,-104.0,6
-102.0,-103.0,-104.0,-103.0,-100.0,6
-99.0,-97.0,-98.0,-97.0,-96.0,6
-97.0,-95.0,-97.0,-97.0,-96.0,6
-95.0,-96.0,-96.0,-95.0,-96.0,6
-96.0,-94.0,-95.0,-99.0,-97.0,6
-95.0,-97.0,-97.0,-97.0,-98.0,6
-97.0,-96.0,-95.0,-96.0,-96.0,6
-96.0,-99.0,-104.0,-104.0,-104.0,6
-108.0,-105.0,-104.0,-104.0,-104.0,6
-105.0,-107.0,-106.0,-105.0,-106.0,6
-104.0,-107.0,-106.0,-105.0,-105.0,6
-105.0,-105.0,-100.0,-95.0,-97.0,6
-96.0,-96.0,-97.0,-96.0,-95.0,6
-95.0,-95.0,-95.0,-96.0,-97.0,6
-97.0,-98.0,-98.0,-98.0,-93.0,6
-95.0,-96.0,-96.0,-99.0,-98.0,6
-99.0,-97.0,-98.0,-98.0,-97.0,6
-95.0,-98.0,-96.0,-97.0,-94.0,6
-96.0,-96.0,-97.0,-98.0,-97.0,6
-106.0,-105.0,-105.0,-109.0,-105.0,6
-107.0,-105.0,-104.0,-105.0,-105.0,6
-104.0,-105.0,-102.0,-103.0,-104.0,6
-102.0,-105.0,-103.0,-99.0,-99.0,6
-99.0,-99.0,-100.0,-100.0,-99.0,6
-100.0,-100.0,-100.0,-99.0,-99.0,6
-99.0,-99.0,-98.0,-97.0,-97.0,6
-97.0,-97.0,-97.0,-94.0,-95.0,6
-95.0,-94.0,-94.0,-95.0,-95.0,6
-95.0,-95.0,-95.0,-94.0,-103.0,6
-105.0,-105.0,-104.0,-105.0,-106.0,6
-104.0,-109.0,-104.0,-107.0,-105.0,6
-106.0,-103.0,-97.0,-98.0,-97.0,6
-99.0,-98.0,-95.0,-98.0,-99.0,6
-88.0,-90.0,-89.0,-87.0,-88.0,7
-86.0,-88.0,-88.0,-89.0,-88.0,7
-88.0,-88.0,-86.0,-87.0,-89.0,7
-90.0,-87.0,-88.0,-91.0,-89.0,7
-90.0,-88.0,-87.0,-87.0,-86.0,7
-88.0,-90.0,-89.0,-90.0,-90.0,7
-90.0,-90.0,-90.0,-89.0,-90.0,7
-89.0,-91.0,-89.0,-90.0,-88.0,7
-90.0,-89.0,-88.0,-88.0,-90.0,7
-90.0,-89.0,-89.0,-86.0,-87.0,7
-90.0,-87.0,-87.0,-88.0,-88.0,7
-87.0,-87.0,-89.0,-88.0,-87.0,7
-87.0,-87.0,-87.0,-87.0,-88.0,7
-89.0,-89.0,-89.0,-88.0,-89.0,7
-91.0,-90.0,-89.0,-90.0,-89.0,7
-89.0,-89.0,-89.0,-89.0,-89.0,7
-89.0,-89.0,-89.0,-89.0,-88.0,7
-89.0,-90.0,-89.0,-89.0,-88.0,7
-87.0,-87.0,-88.0,-89.0,-90.0,7
-88.0,-91.0,-89.0,-89.0,-89.0,7
-89.0,-89.0,-90.0,-89.0,-88.0,7
-89.0,-89.0,-89.0,-88.0,-89.0,7
-89.0,-89.0,-89.0,-88.0,-90.0,7
-90.0,-88.0,-90.0,-87.0,-89.0,7
-87.0,-88.0,-89.0,-89.0,-90.0,7
-88.0,-88.0,-89.0,-89.0,-89.0,7
-88.0,-88.0,-88.0,-89.0,-89.0,7
-89.0,-88.0,-87.0,-88.0,-88.0,7
-89.0,-89.0,-89.0,-88.0,-88.0,7
-88.0,-88.0,-90.0,-88.0,-89.0,7
-88.0,-88.0,-88.0,-90.0,-88.0,7
-89.0,-89.0,-90.0,-92.0,-88.0,7
-89.0,-91.0,-92.0,-89.0,-90.0,7
-90.0,-90.0,-90.0,-89.0,-89.0,7
-91.0,-89.0,-90.0,-90.0,-90.0,7
-88.0,-93.0,-94.0,-92.0,-95.0,7
-95.0,-95.0,-93.0,-95.0,-97.0,7
-95.0,-96.0,-95.0,-95.0,-97.0,7
-96.0,-98.0,-97.0,-95.0,-93.0,7
-94.0,-96.0,-96.0,-93.0,-95.0,7
-96.0,-95.0,-105.0,-104.0,-103.0,7
-104.0,-106.0,-104.0,-104.0,-104.0,7
-105.0,-104.0,-106.0,-108.0,-104.0,7
-104.0,-104.0,-103.0,-102.0,-102.0,7
-104.0,-102.0,-106.0,-104.0,-102.0,7
-95.0,-97.0,-97.0,-97.0,-96.0,7
-95.0,-96.0,-96.0,-94.0,-94.0,7
-95.0,-94.0,-94.0,-93.0,-94.0,7
-93.0,-95.0,-94.0,-95.0,-95.0,7
-95.0,-94.0,-96.0,-105.0,-106.0,7
-104.0,-104.0,-101.0,-104.0,-103.0,7
-104.0,-104.0,-104.0,-105.0,-103.0,7
-103.0,-105.0,-104.0,-104.0,-107.0,7
-104.0,-106.0,-105.0,-93.0,-95.0,7
-94.0,-94.0,-95.0,-96.0,-94.0,7
-94.0,-93.0,-95.0,-96.0,-95.0,7
-96.0,-94.0,-95.0,-95.0,-95.0,7
-94.0,-94.0,-95.0,-94.0,-94.0,7
-94.0,-94.0,-94.0,-101.0,-104.0,7
-104.0,-105.0,-105.0,-104.0,-104.0,7
-104.0,-104.0,-103.0,-103.0,-103.0,7
-103.0,-102.0,-103.0,-103.0,-94.0,7
-94.0,-95.0,-94.0,-93.0,-94.0,7
-94.0,-93.0,-94.0,-94.0,-93.0,7
-94.0,-94.0,-94.0,-94.0,-94.0,7
-94.0,-94.0,-94.0,-93.0,-94.0,7
-94.0,-94.0,-94.0,-94.0,-95.0,7
-94.0,-94.0,-100.0,-105.0,-102.0,7
-103.0,-103.0,-103.0,-105.0,-103.0,7
-103.0,-103.0,-103.0,-103.0,-103.0,7
-106.0,-102.0,-102.0,-90.0,-91.0,7
-93.0,-93.0,-88.0,-89.0,-92.0,7
-90.0,-91.0,-91.0,-90.0,-93.0,7
-92.0,-92.0,-89.0,-90.0,-91.0,7
-92.0,-92.0,-91.0,-91.0,-90.0,7
-91.0,-92.0,-91.0,-91.0,-91.0,7
-90.0,-90.0,-90.0,-89.0,-92.0,7
-92.0,-90.0,-90.0,-91.0,-91.0,7
-90.0,-91.0,-90.0,-90.0,-91.0,7
-90.0,-89.0,-89.0,-91.0,-91.0,7
-90.0,-91.0,-90.0,-89.0,-89.0,7
-88.0,-90.0,-90.0,-89.0,-90.0,7
-90.0,-89.0,-90.0,-89.0,-92.0,7
-91.0,-91.0,-90.0,-89.0,-89.0,7
-89.0,-90.0,-90.0,-88.0,-89.0,7
-90.0,-89.0,-90.0,-90.0,-91.0,7
-90.0,-89.0,-89.0,-89.0,-90.0,7
-90.0,-90.0,-89.0,-89.0,-90.0,7
-89.0,-89.0,-90.0,-89.0,-90.0,7
-90.0,-91.0,-89.0,-88.0,-89.0,7
-89.0,-90.0,-89.0,-90.0,-89.0,7
-90.0,-89.0,-90.0,-90.0,-90.0,7
-91.0,-91.0,-90.0,-90.0,-91.0,7
-90.0,-90.0,-89.0,-90.0,-90.0,7
-89.0,-89.0,-89.0,-90.0,-90.0,7
-89.0,-89.0,-90.0,-89.0,-89.0,7
-90.0,-90.0,-89.0,-90.0,-89.0,7
-91.0,-90.0,-89.0,-89.0,-90.0,7
-90.0,-91.0,-90.0,-89.0,-88.0,7
-91.0,-89.0,-90.0,-90.0,-90.0,7
-90.0,-90.0,-90.0,-90.0,-91.0,7
-89.0,-89.0,-90.0,-88.0,-90.0,7
-89.0,-89.0,-90.0,-90.0,-89.0,7
-89.0,-89.0,-89.0,-90.0,-89.0,7
-89.0,-89.0,-89.0,-89.0,-90.0,7
-90.0,-90.0,-90.0,-90.0,-90.0,7
-99.0,-100.0,-98.0,-102.0,-101.0,7
-102.0,-100.0,-96.0,-99.0,-96.0,7
-96.0,-99.0,-97.0,-96.0,-98.0,7
-98.0,-97.0,-96.0,-100.0,-98.0,7
-97.0,-95.0,-95.0,-97.0,-100.0,7
-102.0,-104.0,-106.0,-103.0,-104.0,7
-103.0,-104.0,-103.0,-104.0,-108.0,7
-105.0,-103.0,-105.0,-104.0,-104.0,7
-103.0,-105.0,-108.0,-104.0,-105.0,7
-106.0,-107.0,-105.0,-98.0,-99.0,7
-99.0,-99.0,-100.0,-99.0,-99.0,7
-98.0,-97.0,-97.0,-99.0,-100.0,7
-100.0,-100.0,-100.0,-99.0,-98.0,7
-97.0,-97.0,-100.0,-99.0,-99.0,7
-97.0,-98.0,-106.0,-103.0,-104.0,7
-104.0,-105.0,-104.0,-104.0,-105.0,7
-104.0,-103.0,-103.0,-105.0,-105.0,7
-104.0,-103.0,-102.0,-103.0,-107.0,7
-106.0,-98.0,-99.0,-98.0,-97.0,7
-98.0,-99.0,-99.0,-99.0,-98.0,7
-98.0,-98.0,-99.0,-98.0,-97.0,7
-100.0,-98.0,-97.0,-99.0,-98.0,7
-100.0,-98.0,-98.0,-98.0,-98.0,7
-97.0,-98.0,-106.0,-106.0,-104.0,7
-107.0,-104.0,-107.0,-103.0,-105.0,7
-105.0,-104.0,-102.0,-106.0,-105.0,7
-106.0,-106.0,-103.0,-96.0,-97.0,7
-98.0,-97.0,-97.0,-99.0,-98.0,7
-98.0,-97.0,-98.0,-98.0,-99.0,7
-98.0,-97.0,-99.0,-99.0,-99.0,7
-98.0,-97.0,-99.0,-101.0,-99.0,7
-98.0,-99.0,-99.0,-98.0,-98.0,7
-99.0,-100.0,-107.0,-106.0,-106.0,7
-106.0,-106.0,-105.0,-105.0,-104.0,7
-106.0,-106.0,-103.0,-104.0,-104.0,7
-103.0,-105.0,-105.0,-99.0,-97.0,7
-97.0,-97.0,-100.0,-96.0,-95.0,7
-94.0,-96.0,-95.0,-96.0,-98.0,7
-96.0,-96.0,-96.0,-98.0,-98.0,7
-99.0,-98.0,-98.0,-100.0,-98.0,7
-99.0,-97.0,-96.0,-106.0,-104.0,7
-105.0,-103.0,-104.0,-105.0,-103.0,7
-105.0,-105.0,-107.0,-103.0,-104.0,7
-107.0,-105.0,-108.0,-105.0,-104.0,7
-104.0,-103.0,-103.0,-107.0,-106.0,7
-94.0,-95.0,-95.0,-95.0,-94.0,7
-97.0,-95.0,-94.0,-95.0,-94.0,7
-96.0,-96.0,-95.0,-97.0,-93.0,7
-97.0,-94.0,-95.0,-95.0,-96.0,7
-95.0,-95.0,-96.0,-95.0,-104.0,7
-107.0,-105.0,-106.0,-105.0,-105.0,7
-103.0,-104.0,-106.0,-104.0,-105.0,7
-108.0,-105.0,-103.0,-104.0,-103.0,7
-104.0,-107.0,-105.0,-104.0,-96.0,7
-95.0,-97.0,-95.0,-95.0,-96.0,7
-95.0,-95.0,-96.0,-96.0,-97.0,7
-96.0,-96.0,-96.0,-94.0,-95.0,7
-94.0,-93.0,-94.0,-94.0,-94.0,7
-94.0,-96.0,-97.0,-98.0,-101.0,7
-103.0,-105.0,-105.0,-104.0,-108.0,7
-106.0,-105.0,-108.0,-107.0,-107.0,7
-107.0,-108.0,-106.0,-109.0,-96.0,7
-97.0,-97.0,-98.0,-95.0,-96.0,7
-99.0,-98.0,-99.0,-99.0,-97.0,7
-97.0,-96.0,-96.0,-96.0,-97.0,7
-96.0,-94.0,-95.0,-97.0,-95.0,7
-97.0,-98.0,-95.0,-94.0,-98.0,7
-95.0,-96.0,-95.0,-105.0,-103.0,7
-105.0,-105.0,-105.0,-105.0,-105.0,7
-107.0,-104.0,-107.0,-104.0,-107.0,7
-107.0,-103.0,-106.0,-105.0,-104.0,7
-85.0,-84.0,-86.0,-87.0,-85.0,8
-86.0,-92.0,-87.0,-93.0,-87.0,8
-91.0,-89.0,-86.0,-89.0,-87.0,8
-90.0,-88.0,-90.0,-91.0,-92.0,8
-92.0,-93.0,-93.0,-87.0,-92.0,8
-87.0,-87.0,-87.0,-84.0,-84.0,8
-84.0,-84.0,-84.0,-85.0,-84.0,8
-85.0,-84.0,-86.0,-84.0,-85.0,8
-85.0,-83.0,-84.0,-84.0,-85.0,8
-85.0,-85.0,-85.0,-85.0,-85.0,8
-84.0,-85.0,-86.0,-87.0,-88.0,8
-88.0,-88.0,-86.0,-85.0,-85.0,8
-88.0,-85.0,-84.0,-85.0,-85.0,8
-85.0,-84.0,-85.0,-84.0,-84.0,8
-84.0,-84.0,-86.0,-85.0,-84.0,8
-84.0,-85.0,-85.0,-84.0,-86.0,8
-85.0,-86.0,-84.0,-84.0,-84.0,8
-85.0,-85.0,-84.0,-84.0,-84.0,8
-84.0,-84.0,-96.0,-92.0,-91.0,8
-88.0,-89.0,-89.0,-87.0,-86.0,8
-88.0,-87.0,-88.0,-87.0,-87.0,8
-86.0,-87.0,-86.0,-87.0,-87.0,8
-85.0,-85.0,-85.0,-86.0,-87.0,8
-87.0,-84.0,-85.0,-87.0,-87.0,8
-84.0,-85.0,-86.0,-87.0,-87.0,8
-84.0,-86.0,-86.0,-87.0,-83.0,8
-83.0,-84.0,-84.0,-84.0,-84.0,8
-84.0,-83.0,-84.0,-84.0,-84.0,8
-84.0,-84.0,-84.0,-84.0,-84.0,8
-84.0,-84.0,-86.0,-84.0,-85.0,8
-85.0,-84.0,-84.0,-83.0,-84.0,8
-84.0,-84.0,-84.0,-85.0,-85.0,8
-85.0,-91.0,-93.0,-92.0,-91.0,8
-90.0,-88.0,-88.0,-84.0,-84.0,8
-88.0,-89.0,-89.0,-89.0,-87.0,8
-89.0,-87.0,-84.0,-85.0,-86.0,8
-88.0,-88.0,-89.0,-89.0,-85.0,8
-86.0,-84.0,-86.0,-85.0,-86.0,8
-86.0,-85.0,-86.0,-87.0,-85.0,8
-86.0,-85.0,-84.0,-83.0,-84.0,8
-85.0,-87.0,-88.0,-87.0,-86.0,8
-86.0,-86.0,-86.0,-84.0,-85.0,8
-85.0,-86.0,-85.0,-84.0,-85.0,8
-84.0,-84.0,-85.0,-84.0,-93.0,8
-106.0,-101.0,-91.0,-86.0,-85.0,8
-86.0,-87.0,-91.0,-89.0,-87.0,8
-90.0,-89.0,-87.0,-88.0,-87.0,8
-87.0,-87.0,-87.0,-90.0,-87.0,8
-87.0,-87.0,-87.0,-87.0,-86.0,8
-86.0,-87.0,-86.0,-95.0,-94.0,8
-95.0,-94.0,-95.0,-95.0,-94.0,8
-94.0,-95.0,-95.0,-95.0,-94.0,8
-95.0,-96.0,-94.0,-94.0,-95.0,8
-94.0,-95.0,-94.0,-94.0,-94.0,8
-95.0,-96.0,-95.0,-93.0,-94.0,8
-95.0,-94.0,-88.0,-85.0,-86.0,8
-88.0,-87.0,-94.0,-93.0,-95.0,8
-94.0,-94.0,-93.0,-93.0,-93.0,8
-95.0,-93.0,-95.0,-95.0,-94.0,8
-95.0,-94.0,-93.0,-94.0,-93.0,8
-94.0,-94.0,-94.0,-94.0,-96.0,8
-94.0,-94.0,-94.0,-94.0,-96.0,8
-95.0,-94.0,-98.0,-99.0,-99.0,8
-87.0,-86.0,-86.0,-86.0,-86.0,8
-84.0,-87.0,-86.0,-87.0,-86.0,8
-87.0,-87.0,-86.0,-87.0,-87.0,8
-87.0,-86.0,-87.0,-87.0,-87.0,8
-87.0,-88.0,-85.0,-86.0,-87.0,8
-87.0,-86.0,-87.0,-86.0,-86.0,8
-88.0,-86.0,-88.0,-87.0,-94.0,8
-94.0,-94.0,-95.0,-94.0,-93.0,8
-94.0,-93.0,-95.0,-94.0,-95.0,8
-93.0,-93.0,-94.0,-94.0,-94.0,8
-95.0,-93.0,-94.0,-95.0,-94.0,8
-94.0,-95.0,-95.0,-93.0,-94.0,8
-95.0,-95.0,-94.0,-94.0,-94.0,8
-96.0,-98.0,-96.0,-98.0,-99.0,8
-95.0,-88.0,-88.0,-89.0,-89.0,8
-88.0,-89.0,-89.0,-87.0,-88.0,8
-89.0,-87.0,-89.0,-89.0,-87.0,8
-87.0,-87.0,-88.0,-88.0,-89.0,8
-89.0,-87.0,-86.0,-86.0,-87.0,8
-87.0,-93.0,-93.0,-94.0,-94.0,8
-93.0,-94.0,-93.0,-94.0,-94.0,8
-95.0,-94.0,-93.0,-94.0,-94.0,8
-94.0,-94.0,-94.0,-95.0,-94.0,8
-94.0,-94.0,-94.0,-94.0,-97.0,8
-94.0,-95.0,-94.0,-94.0,-98.0,8
-92.0,-92.0,-90.0,-94.0,-98.0,8
-94.0,-98.0,-95.0,-98.0,-97.0,8
-96.0,-99.0,-97.0,-95.0,-94.0,8
-95.0,-97.0,-95.0,-97.0,-98.0,8
-96.0,-96.0,-96.0,-96.0,-93.0,8
-93.0,-92.0,-94.0,-96.0,-100.0,8
-103.0,-102.0,-100.0,-101.0,-101.0,8
-100.0,-99.0,-101.0,-101.0,-101.0,8
-101.0,-99.0,-103.0,-102.0,-101.0,8
-100.0,-101.0,-101.0,-101.0,-101.0,8
-101.0,-101.0,-99.0,-103.0,-102.0,8
-100.0,-100.0,-97.0,-92.0,-93.0,8
-94.0,-94.0,-99.0,-100.0,-100.0,8
-101.0,-101.0,-101.0,-101.0,-103.0,8
-103.0,-101.0,-103.0,-101.0,-103.0,8
-101.0,-103.0,-101.0,-102.0,-101.0,8
-102.0,-100.0,-101.0,-102.0,-104.0,8
-102.0,-99.0,-103.0,-101.0,-101.0,8
-102.0,-99.0,-97.0,-98.0,-95.0,8
-94.0,-93.0,-94.0,-93.0,-93.0,8
-93.0,-93.0,-92.0,-94.0,-94.0,8
-94.0,-93.0,-92.0,-94.0,-93.0,8
-93.0,-93.0,-95.0,-93.0,-94.0,8
-95.0,-94.0,-93.0,-95.0,-96.0,8
-95.0,-95.0,-94.0,-95.0,-95.0,8
-93.0,-94.0,-94.0,-95.0,-101.0,8
-101.0,-101.0,-101.0,-101.0,-99.0,8
-102.0,-101.0,-101.0,-102.0,-102.0,8
-100.0,-102.0,-101.0,-102.0,-104.0,8
-100.0,-101.0,-102.0,-101.0,-102.0,8
-103.0,-102.0,-103.0,-101.0,-102.0,8
-102.0,-103.0,-102.0,-103.0,-102.0,8
-102.0,-100.0,-99.0,-99.0,-98.0,8
-92.0,-94.0,-94.0,-98.0,-96.0,8
-99.0,-95.0,-94.0,-92.0,-90.0,8
-91.0,-91.0,-93.0,-97.0,-94.0,8
-95.0,-93.0,-92.0,-92.0,-94.0,8
-92.0,-94.0,-92.0,-89.0,-91.0,8
-91.0,-96.0,-99.0,-102.0,-97.0,8
-96.0,-98.0,-105.0,-98.0,-98.0,8
-100.0,-101.0,-103.0,-100.0,-105.0,8
-104.0,-102.0,-100.0,-99.0,-98.0,8
-101.0,-100.0,-105.0,-102.0,-101.0,8
-102.0,-101.0,-102.0,-101.0,-98.0,8
-103.0,-102.0,-103.0,-103.0,-96.0,8
-93.0,-94.0,-94.0,-94.0,-93.0,8
-96.0,-95.0,-95.0,-97.0,-98.0,8
-95.0,-97.0,-98.0,-96.0,-95.0,8
-96.0,-98.0,-100.0,-99.0,-98.0,8
-96.0,-95.0,-98.0,-98.0,-106.0,8
-104.0,-100.0,-105.0,-104.0,-106.0,8
-105.0,-107.0,-103.0,-105.0,-103.0,8
-103.0,-105.0,-104.0,-105.0,-106.0,8
-103.0,-105.0,-106.0,-106.0,-104.0,8
-104.0,-103.0,-104.0,-103.0,-106.0,8
-105.0,-104.0,-98.0,-96.0,-96.0,8
-96.0,-96.0,-105.0,-105.0,-107.0,8
-106.0,-105.0,-105.0,-104.0,-104.0,8
-104.0,-105.0,-103.0,-103.0,-103.0,8
-104.0,-104.0,-105.0,-104.0,-104.0,8
-104.0,-107.0,-104.0,-103.0,-103.0,8
-102.0,-103.0,-104.0,-105.0,-103.0,8
-105.0,-103.0,-103.0,-103.0,-102.0,8
-96.0,-98.0,-97.0,-98.0,-97.0,8
-96.0,-97.0,-96.0,-98.0,-97.0,8
-97.0,-97.0,-97.0,-97.0,-98.0,8
-97.0,-98.0,-97.0,-97.0,-97.0,8
-96.0,-98.0,-96.0,-97.0,-97.0,8
-97.0,-97.0,-97.0,-96.0,-98.0,8
-99.0,-96.0,-96.0,-97.0,-105.0,8
-105.0,-104.0,-105.0,-104.0,-103.0,8
-105.0,-104.0,-105.0,-104.0,-104.0,8
-104.0,-103.0,-104.0,-102.0,-103.0,8
-104.0,-104.0,-103.0,-105.0,-104.0,8
-104.0,-102.0,-101.0,-104.0,-102.0,8
-103.0,-104.0,-106.0,-104.0,-104.0,8
-100.0,-101.0,-100.0,-100.0,-101.0,8
-96.0,-94.0,-96.0,-96.0,-95.0,8
-95.0,-94.0,-96.0,-96.0,-95.0,8
-95.0,-96.0,-96.0,-96.0,-98.0,8
-97.0,-96.0,-96.0,-95.0,-95.0,8
-94.0,-97.0,-96.0,-97.0,-95.0,8
-104.0,-103.0,-106.0,-106.0,-104.0,8
-105.0,-104.0,-104.0,-105.0,-103.0,8
-105.0,-104.0,-105.0,-103.0,-103.0,8
-104.0,-103.0,-103.0,-102.0,-105.0,8
-103.0,-103.0,-105.0,-103.0,-105.0,8
-103.0,-103.0,-105.0,-102.0,-100.0,8
-96.0,-96.0,-95.0,-97.0,-92.0,8
-90.0,-91.0,-94.0,-98.0,-97.0,8
-101.0,-100.0,-96.0,-93.0,-93.0,8
-93.0,-93.0,-92.0,-92.0,-90.0,8
-91.0,-90.0,-90.0,-90.0,-91.0,8
-89.0,-89.0,-89.0,-101.0,-99.0,8
-100.0,-99.0,-100.0,-99.0,-100.0,8
-100.0,-101.0,-99.0,-99.0,-99.0,8
-100.0,-99.0,-98.0,-99.0,-97.0,8
-100.0,-100.0,-99.0,-99.0,-99.0,8
-98.0,-98.0,-99.0,-99.0,-99.0,8
-101.0,-99.0,-94.0,-88.0,-89.0,8
-90.0,-90.0,-97.0,-99.0,-98.0,8
-99.0,-99.0,-99.0,-98.0,-99.0,8
-98.0,-99.0,-99.0,-99.0,-99.0,8
-98.0,-97.0,-98.0,-99.0,-98.0,8
-98.0,-98.0,-97.0,-98.0,-98.0,8
-98.0,-99.0,-99.0,-97.0,-98.0,8
-98.0,-98.0,-99.0,-98.0,-89.0,8
-90.0,-90.0,-90.0,-90.0,-89.0,8
-89.0,-90.0,-90.0,-90.0,-89.0,8
-89.0,-89.0,-89.0,-89.0,-90.0,8
-89.0,-90.0,-89.0,-89.0,-89.0,8
-88.0,-89.0,-88.0,-89.0,-89.0,8
-89.0,-89.0,-88.0,-88.0,-88.0,8
-88.0,-88.0,-88.0,-89.0,-89.0,8
-101.0,-101.0,-100.0,-100.0,-100.0,8
-99.0,-100.0,-99.0,-99.0,-100.0,8
-99.0,-100.0,-99.0,-99.0,-99.0,8
-100.0,-99.0,-97.0,-97.0,-96.0,8
-98.0,-98.0,-99.0,-98.0,-100.0,8
-98.0,-98.0,-99.0,-100.0,-100.0,8
-99.0,-97.0,-99.0,-91.0,-96.0,8
-89.0,-89.0,-89.0,-89.0,-90.0,8
-89.0,-87.0,-90.0,-90.0,-89.0,8
-89.0,-88.0,-89.0,-89.0,-89.0,8
-89.0,-89.0,-89.0,-89.0,-88.0,8
-89.0,-90.0,-89.0,-88.0,-89.0,8
-99.0,-97.0,-99.0,-103.0,-100.0,8
-100.0,-99.0,-100.0,-99.0,-98.0,8
-100.0,-99.0,-99.0,-99.0,-100.0,8
-99.0,-98.0,-98.0,-101.0,-98.0,8
-99.0,-100.0,-99.0,-99.0,-99.0,8
-99.0,-100.0,-101.0,-99.0,-98.0,8
-91.0,-90.0,-90.0,-92.0,-92.0,9
-90.0,-93.0,-92.0,-93.0,-92.0,9
-92.0,-92.0,-92.0,-92.0,-92.0,9
-95.0,-96.0,-95.0,-95.0,-95.0,9
-95.0,-95.0,-96.0,-95.0,-95.0,9
-96.0,-95.0,-95.0,-94.0,-94.0,9
-94.0,-94.0,-94.0,-95.0,-96.0,9
-95.0,-94.0,-95.0,-95.0,-97.0,9
-96.0,-94.0,-95.0,-96.0,-95.0,9
